town,year_revenue,avg_daily_rate,occupancy,active_days,length_of_stay,min_stay,management,bedrooms,bathrooms,max_guests,listed_price,is_active,economic_category,blocked_days,rating,num_reviews,beachfront,hot_tub,ev_charger,kitchen,pool,pets_allowed,smoking_allowed,revenue_group,occupancy_group
Clacton-on-Sea,2747,62.44,26,169,7.0,3,Individual,2,1.5,6,77,No,Midscale,30,4.0,5,No,No,No,Yes,Yes,No,No,Low,Low
Clacton-on-Sea,2997,68.11,13,340,4.0,2,Individual,2,1.5,4,72,Yes,Midscale,26,5.0,2,No,No,No,Yes,Yes,Yes,No,Low,Low
Clacton-on-Sea,3090,93.63,42,78,4.0,3,Small,2,2.5,6,122,No,Midscale,4,4.86,0,No,No,No,Yes,Yes,No,No,Low,Low
Clacton-on-Sea,3173,102.35,13,231,3.0,2,Individual,2,1.5,5,129,Yes,Midscale,10,5.0,3,No,No,No,Yes,No,Yes,No,Low,Low
Clacton-on-Sea,3188,102.84,41,76,6.0,2,Individual,2,2.0,4,102,Yes,Midscale,21,5.0,8,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,3366,76.49,58,76,7.0,2,Small,2,2.0,4,91,No,Midscale,23,5.0,2,No,No,No,Yes,Yes,No,No,Low,Low
Clacton-on-Sea,3710,66.26,32,175,12.0,4,Small,2,1.0,4,80,No,Midscale,75,4.63,8,No,No,No,Yes,No,Yes,No,Low,Low
Clacton-on-Sea,3804,64.48,29,206,15.0,2,Small,2,1.5,4,89,No,Midscale,131,3.5,2,No,No,No,Yes,No,Yes,No,Low,Low
Clacton-on-Sea,5270,85.0,100,62,26.0,2,Individual,2,1.0,4,100,No,Midscale,218,4.83,23,No,No,No,Yes,No,Yes,No,Low,High
Clacton-on-Sea,5287,74.46,73,97,12.0,2,Small,2,1.0,5,93,Yes,Midscale,80,5.0,3,No,No,No,Yes,No,Yes,No,Low,High
Clacton-on-Sea,5572,84.42,85,78,20.0,2,Individual,2,1.5,4,92,No,Midscale,0,4.89,44,Yes,No,No,Yes,No,No,No,Low,High
Clacton-on-Sea,5616,73.9,40,188,3.0,3,Individual,2,2.0,5,68,Yes,Midscale,42,4.92,50,No,No,No,Yes,Yes,No,No,Low,Low
Clacton-on-Sea,5694,66.99,83,103,35.0,7,Moderate,2,1.0,3,91,Yes,Midscale,26,3.5,2,No,No,No,Yes,No,Yes,No,Low,High
Clacton-on-Sea,6014,158.26,95,40,7.0,1,Large,2,1.0,4,163,Yes,Upscale,137,4.86,0,No,No,No,Yes,No,Yes,No,Low,High
Clacton-on-Sea,6035,64.9,33,281,8.0,3,Individual,2,2.0,5,77,No,Midscale,2,4.71,21,No,No,No,Yes,No,Yes,No,Low,Low
Clacton-on-Sea,6503,53.74,36,335,21.0,1,Small,2,1.0,6,77,Yes,Economy,31,4.86,14,No,No,No,Yes,No,Yes,No,Low,Low
Clacton-on-Sea,6672,87.79,26,287,12.0,1,Individual,2,1.5,6,128,No,Midscale,7,3.0,2,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,7601,47.21,64,258,36.0,3,Small,2,1.0,6,58,No,Economy,23,1.0,1,No,No,No,Yes,Yes,Yes,No,Low,High
Clacton-on-Sea,7615,59.5,37,348,10.0,2,Small,2,1.5,5,76,Yes,Economy,18,4.58,12,No,No,No,Yes,No,Yes,Yes,Low,Low
Clacton-on-Sea,7652,74.29,30,348,8.0,3,Individual,2,2.0,4,100,Yes,Midscale,18,4.86,0,No,No,No,Yes,Yes,No,No,Low,Low
Clacton-on-Sea,8693,62.54,44,319,24.0,4,Small,2,1.0,2,91,Yes,Midscale,47,4.8,5,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,8797,209.45,32,131,2.0,2,Small,2,1.0,4,272,Yes,Upscale,21,5.0,1,No,Yes,No,Yes,No,Yes,No,Low,Low
Clacton-on-Sea,9217,97.02,32,298,7.0,2,Individual,2,1.0,4,124,Yes,Midscale,68,5.0,21,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,9308,84.62,30,361,33.0,3,Small,2,2.5,6,103,Yes,Midscale,5,4.86,0,No,No,No,Yes,Yes,Yes,No,Low,Low
Clacton-on-Sea,9359,51.71,94,193,7.0,2,Small,2,1.0,4,67,Yes,Economy,173,4.73,11,No,No,No,Yes,No,No,No,Low,High
Clacton-on-Sea,9415,72.99,64,203,12.0,2,Individual,2,1.5,6,89,Yes,Midscale,163,4.69,16,No,No,No,Yes,No,No,No,Low,High
Clacton-on-Sea,9472,86.9,41,265,25.0,2,Individual,2,2.0,7,96,Yes,Midscale,25,4.42,12,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,9511,93.25,81,126,6.0,2,Small,2,1.0,4,109,No,Midscale,11,4.94,54,Yes,No,No,Yes,No,Yes,No,Low,High
Clacton-on-Sea,9560,115.17,36,232,5.0,2,Individual,2,2.5,4,149,Yes,Upscale,134,4.95,63,No,No,No,Yes,Yes,No,No,Low,Low
Clacton-on-Sea,9647,98.43,85,115,7.0,1,Individual,2,1.5,5,119,No,Midscale,13,4.76,17,No,No,No,Yes,No,No,No,Low,High
Clacton-on-Sea,9797,58.32,47,354,8.0,3,Moderate,2,1.0,4,105,Yes,Economy,12,4.71,7,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,9882,70.08,82,171,10.0,1,Individual,2,1.0,4,86,Yes,Midscale,48,4.77,62,No,No,No,Yes,No,Yes,No,Low,High
Clacton-on-Sea,10007,126.68,22,362,3.0,2,Individual,2,1.0,5,139,Yes,Upscale,4,4.9,42,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,11133,83.08,66,202,4.0,2,Individual,2,1.0,6,88,Yes,Midscale,123,4.71,38,No,No,No,Yes,No,Yes,No,Low,High
Clacton-on-Sea,11535,86.09,54,248,12.0,1,Small,2,1.0,5,116,Yes,Midscale,118,4.86,43,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,11820,55.75,97,219,5.0,1,Individual,2,1.5,5,58,Yes,Economy,147,4.79,77,No,No,No,Yes,No,Yes,No,Low,High
Clacton-on-Sea,11897,79.84,59,253,8.0,2,Individual,2,2.5,6,107,Yes,Midscale,109,4.0,2,No,No,No,Yes,No,No,No,Low,Low
Clacton-on-Sea,12341,129.91,41,231,14.0,2,Individual,2,1.5,5,139,Yes,Upscale,135,5.0,9,No,No,No,Yes,No,Yes,No,Low,Low
Clacton-on-Sea,12463,54.42,63,366,15.0,3,Individual,2,1.5,6,75,Yes,Economy,0,4.33,3,No,No,No,Yes,Yes,Yes,No,Low,High
Clacton-on-Sea,13224,86.43,59,260,11.0,3,Moderate,2,1.5,4,132,Yes,Midscale,106,4.86,0,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,13489,93.68,41,353,7.0,3,Individual,2,1.5,6,110,Yes,Midscale,13,4.79,39,No,No,Yes,Yes,No,No,No,High,Low
Clacton-on-Sea,13492,78.44,50,346,8.0,3,Moderate,2,1.5,4,123,Yes,Midscale,20,4.93,14,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,14034,114.1,89,138,4.0,2,Individual,2,1.5,4,124,No,Upscale,174,4.9,50,No,Yes,No,Yes,No,Yes,Yes,High,High
Clacton-on-Sea,14239,161.8,25,358,2.0,2,Small,2,1.0,4,203,Yes,Upscale,8,5.0,9,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,16079,78.43,82,251,12.0,2,Moderate,2,1.0,4,125,Yes,Midscale,115,4.88,8,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,16412,106.57,50,310,5.0,2,Individual,2,2.0,6,107,Yes,Upscale,56,4.93,128,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,16830,68.98,92,265,7.0,1,Individual,2,1.5,6,68,Yes,Midscale,101,4.78,173,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,17290,101.71,52,330,4.0,2,Moderate,2,1.5,6,124,Yes,Midscale,36,4.85,59,No,No,No,Yes,No,Yes,No,High,Low
Clacton-on-Sea,17641,71.71,99,248,8.0,3,Individual,2,1.0,4,77,Yes,Midscale,118,4.92,145,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,17654,89.61,88,223,6.0,2,Individual,2,1.5,4,107,No,Midscale,26,5.0,24,No,No,Yes,Yes,No,Yes,No,High,High
Clacton-on-Sea,17680,78.58,77,292,7.0,1,Individual,2,1.5,6,95,Yes,Midscale,74,4.8,54,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,18213,79.19,79,293,5.0,2,Individual,2,1.5,4,82,Yes,Midscale,73,4.91,260,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,18874,114.39,50,333,2.0,1,Small,2,1.0,5,119,Yes,Upscale,33,4.91,100,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,19124,149.41,36,353,4.0,2,Moderate,2,1.0,6,154,Yes,Upscale,13,4.86,42,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,19226,87.0,76,291,16.0,3,Moderate,2,1.5,4,128,Yes,Midscale,75,4.88,8,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,19229,82.88,75,308,11.0,1,Individual,2,1.0,4,79,Yes,Midscale,58,4.99,135,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,19422,90.34,60,357,11.0,1,Small,2,1.0,6,116,Yes,Midscale,9,4.67,21,No,No,No,Yes,Yes,No,No,High,Low
Clacton-on-Sea,19560,94.49,58,355,13.0,2,Moderate,2,1.5,6,125,Yes,Midscale,11,4.88,48,No,No,No,Yes,No,Yes,No,High,Low
Clacton-on-Sea,19569,71.16,89,309,3.0,1,Individual,2,1.5,4,68,Yes,Midscale,57,4.92,132,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,19621,103.82,54,348,5.0,2,Moderate,2,2.0,6,125,Yes,Midscale,18,4.86,80,No,No,No,Yes,No,Yes,No,High,Low
Clacton-on-Sea,19881,73.63,99,274,14.0,2,Individual,2,1.0,6,76,Yes,Midscale,92,4.98,49,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,19949,77.62,73,352,5.0,2,Individual,2,1.0,4,92,Yes,Midscale,14,4.84,50,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,19977,75.39,78,341,14.0,2,Small,2,1.0,6,77,Yes,Midscale,25,4.65,88,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,19990,94.74,60,354,13.0,3,Moderate,2,1.5,4,173,Yes,Midscale,12,5.0,4,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,20097,104.13,55,349,4.0,2,Moderate,2,1.5,6,125,Yes,Upscale,17,4.94,81,No,No,No,Yes,No,Yes,No,High,Low
Clacton-on-Sea,20457,90.12,62,365,26.0,4,Individual,2,1.0,4,106,Yes,Midscale,1,4.89,93,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,20568,71.91,87,328,13.0,2,Individual,2,1.0,4,76,Yes,Midscale,38,4.9,101,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,20959,124.76,89,189,4.0,2,Individual,2,2.0,5,139,Yes,Upscale,177,4.98,49,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,21242,95.69,68,326,7.0,2,Individual,2,1.5,6,109,Yes,Midscale,40,4.95,83,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,21649,80.18,78,348,19.0,5,Small,2,1.0,4,86,Yes,Midscale,18,4.7,23,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,21742,77.93,86,323,12.0,3,Individual,2,1.0,6,111,Yes,Midscale,43,4.67,3,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,22465,117.01,60,321,18.0,5,Individual,2,2.0,6,125,No,Upscale,0,4.81,119,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,23460,126.81,51,361,3.0,2,Individual,2,1.0,6,127,Yes,Upscale,5,4.92,274,No,No,No,Yes,No,Yes,No,High,Low
Clacton-on-Sea,24871,226.1,36,303,2.0,2,Small,2,1.0,4,287,Yes,Upscale,63,5.0,6,No,No,No,Yes,No,No,No,High,Low
Clacton-on-Sea,25360,74.37,99,343,7.0,2,Individual,2,2.0,4,77,Yes,Midscale,23,4.95,182,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,28464,123.22,79,293,2.0,2,Individual,2,2.0,6,163,Yes,Upscale,73,4.86,0,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,28780,122.99,72,327,4.0,1,Small,2,2.5,7,125,Yes,Upscale,39,4.94,63,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,29558,105.19,82,343,5.0,1,Individual,2,1.0,5,122,Yes,Upscale,23,4.89,54,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,29696,87.86,94,358,6.0,3,Small,2,1.0,4,121,Yes,Midscale,8,4.89,82,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,30909,114.06,76,357,3.0,3,Small,2,1.0,6,147,Yes,Upscale,9,4.86,0,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,31176,109.39,80,356,4.0,3,Small,2,1.0,2,144,Yes,Upscale,10,4.86,0,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,31392,122.62,96,267,9.0,3,Large,2,2.0,4,131,Yes,Upscale,99,5.0,2,No,No,No,Yes,No,No,No,High,High
Clacton-on-Sea,33749,136.09,91,272,4.0,2,Large,2,2.0,6,117,Yes,Upscale,94,4.86,0,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,37150,148.01,93,270,4.0,2,Large,2,2.0,6,120,Yes,Upscale,96,4.86,0,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,40190,144.05,99,282,8.0,1,Large,2,2.0,6,122,Yes,Upscale,84,4.86,0,No,No,No,Yes,No,Yes,No,High,High
Clacton-on-Sea,42331,156.2,99,274,4.0,2,Large,2,2.0,6,122,Yes,Upscale,92,4.86,0,No,No,No,Yes,No,Yes,No,High,High
Walton-on-Naze,267,182.71,1,69,1.0,1,Small,2,1.0,4,188,No,Upscale,55,4.86,1,No,No,No,Yes,No,Yes,No,Low,Low
Walton-on-Naze,376,75.23,1,361,5.0,3,Individual,2,1.5,6,84,Yes,Midscale,5,4.5,10,No,No,No,Yes,Yes,Yes,No,Low,Low
Walton-on-Naze,1428,203.98,10,73,2.0,1,Small,2,1.0,6,201,No,Upscale,50,4.86,2,No,No,No,Yes,No,Yes,No,Low,Low
Walton-on-Naze,3119,66.35,27,171,7.0,2,Individual,2,1.0,6,68,No,Economy,119,4.25,4,No,No,No,Yes,Yes,Yes,No,Low,Low
Walton-on-Naze,3355,65.79,72,71,10.0,2,Individual,2,1.5,7,94,No,Economy,0,4.9,20,Yes,No,No,Yes,No,Yes,No,Low,High
Walton-on-Naze,3393,96.93,78,45,11.0,3,Large,2,1.0,4,115,No,Midscale,15,4.86,0,No,No,No,Yes,No,No,No,Low,High
Walton-on-Naze,4847,75.73,54,119,20.0,7,Moderate,2,1.0,2,115,Yes,Midscale,19,4.86,0,No,No,No,Yes,No,No,No,Low,Low
Walton-on-Naze,4915,65.53,55,137,4.0,2,Small,2,1.0,3,83,Yes,Economy,193,4.69,81,No,No,No,Yes,No,No,No,Low,Low
Walton-on-Naze,4957,47.21,72,185,22.0,2,Small,2,1.0,4,63,No,Economy,60,4.74,61,No,No,No,Yes,No,Yes,No,Low,High
Walton-on-Naze,5206,81.34,54,119,19.0,7,Moderate,2,1.0,4,108,Yes,Midscale,33,4.86,0,No,No,No,Yes,No,No,No,Low,Low
Walton-on-Naze,5665,78.69,60,120,21.0,7,Moderate,2,1.0,4,114,Yes,Midscale,32,4.86,0,No,No,No,Yes,No,No,No,Low,Low
Walton-on-Naze,5750,84.56,59,115,20.0,7,Moderate,2,1.0,4,115,Yes,Midscale,37,4.86,0,No,No,No,Yes,No,No,No,Low,Low
Walton-on-Naze,5911,137.46,50,86,18.0,4,Large,2,1.0,4,124,No,Upscale,25,5.0,2,No,No,No,Yes,No,No,No,Low,Low
Walton-on-Naze,6344,134.98,57,83,15.0,3,Large,2,1.0,4,152,No,Upscale,14,5.0,10,No,No,No,Yes,No,No,No,Low,Low
Walton-on-Naze,6415,84.4,63,120,19.0,7,Moderate,2,1.0,4,115,Yes,Midscale,32,4.86,0,No,No,No,Yes,No,No,No,Low,High
Walton-on-Naze,6513,85.7,64,119,19.0,7,Moderate,2,1.0,4,115,Yes,Midscale,33,4.86,0,No,No,No,Yes,No,No,No,Low,High
Walton-on-Naze,6921,88.72,65,120,19.0,7,Moderate,2,1.0,4,115,Yes,Midscale,32,4.86,0,No,No,No,Yes,No,No,No,Low,High
Walton-on-Naze,6984,118.38,80,74,20.0,7,Large,2,1.0,4,136,No,Upscale,0,4.9,10,No,No,No,Yes,No,No,No,Low,High
Walton-on-Naze,7198,110.74,33,195,9.0,2,Moderate,2,2.0,3,95,Yes,Upscale,46,4.83,12,No,No,No,Yes,No,Yes,No,Low,Low
Walton-on-Naze,7875,79.55,83,120,22.0,7,Moderate,2,1.0,4,114,Yes,Midscale,32,4.86,0,No,No,No,Yes,No,No,No,Low,High
Walton-on-Naze,8292,96.41,71,121,14.0,1,Moderate,2,1.0,4,207,No,Midscale,225,4.0,0,No,No,No,Yes,No,Yes,No,Low,High
Walton-on-Naze,8693,125.99,56,123,24.0,2,Moderate,2,2.0,5,134,No,Upscale,58,4.63,11,No,No,No,Yes,No,Yes,No,Low,Low
Walton-on-Naze,9180,88.27,42,245,12.0,2,Individual,2,1.0,5,88,No,Midscale,49,4.43,21,No,No,No,Yes,No,No,No,Low,Low
Walton-on-Naze,9876,97.78,84,120,8.0,1,Moderate,2,1.0,4,177,No,Midscale,224,5.0,0,No,No,No,Yes,No,Yes,No,Low,High
Walton-on-Naze,10121,92.01,77,143,18.0,1,Moderate,2,1.0,4,207,No,Midscale,203,4.0,0,No,No,No,Yes,No,Yes,No,Low,High
Walton-on-Naze,14364,61.39,87,268,15.0,2,Individual,2,1.5,5,77,Yes,Economy,98,4.61,142,No,No,No,Yes,No,Yes,No,High,High
Walton-on-Naze,15025,100.84,97,154,37.0,2,Moderate,2,2.5,5,113,No,Midscale,107,4.8,25,No,No,No,Yes,No,No,No,High,High
Walton-on-Naze,15824,125.58,59,213,14.0,2,Moderate,2,1.0,6,157,No,Upscale,141,4.55,20,No,No,No,Yes,No,No,No,High,Low
Walton-on-Naze,16182,74.23,93,235,8.0,2,Small,2,1.0,3,89,Yes,Midscale,131,4.99,74,No,No,No,Yes,No,Yes,No,High,High
Walton-on-Naze,16420,92.25,61,292,9.0,1,Moderate,2,1.0,4,100,Yes,Midscale,33,4.17,12,No,No,No,Yes,No,Yes,Yes,High,Low
Walton-on-Naze,17795,67.41,75,352,8.0,1,Individual,2,1.5,4,75,Yes,Midscale,14,4.91,106,No,No,No,Yes,No,No,No,High,High
Walton-on-Naze,19102,95.51,64,312,16.0,2,Moderate,2,1.0,4,102,Yes,Midscale,54,4.88,16,No,No,No,Yes,No,Yes,No,High,High
Walton-on-Naze,19746,186.29,85,124,2.0,1,Individual,2,2.0,4,243,No,Upscale,30,4.86,0,No,No,No,Yes,No,No,No,High,High
Walton-on-Naze,20811,106.72,56,350,7.0,2,Moderate,2,1.0,4,95,Yes,Upscale,16,4.8,149,No,No,No,Yes,No,Yes,No,High,Low
Walton-on-Naze,21462,88.68,74,328,8.0,1,Moderate,2,1.0,4,95,Yes,Midscale,38,4.93,15,No,No,No,Yes,No,No,Yes,High,High
Walton-on-Naze,22534,90.86,70,354,6.0,3,Small,2,1.0,6,98,Yes,Midscale,12,4.81,68,No,No,No,Yes,No,Yes,No,High,High
Southend-on-Sea,267,107.8,2,56,1.0,1,Individual,3,1.5,6,125,No,Midscale,0,5.0,0,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,267,133.46,1,190,1.0,1,Individual,3,1.0,6,160,Yes,Midscale,176,5.0,1,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,428,213.88,1,184,2.0,2,Individual,3,1.0,8,250,Yes,Upscale,182,4.86,0,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,513,73.25,11,65,2.0,1,Small,3,1.0,6,86,No,Midscale,14,4.33,3,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,661,132.3,3,187,3.0,1,Large,3,1.0,6,156,Yes,Midscale,151,2.0,1,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,835,47.21,18,190,4.0,3,Small,3,1.5,5,58,Yes,Economy,176,4.89,27,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,875,87.49,38,26,3.0,2,Individual,3,1.0,5,103,No,Midscale,6,3.0,1,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,1088,108.77,15,66,3.0,1,Large,3,1.0,6,113,No,Midscale,40,2.0,1,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,1121,186.83,5,114,3.0,1,Large,3,2.0,8,179,No,Upscale,77,4.0,1,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,1140,114.0,3,360,6.0,4,Small,3,3.0,6,146,Yes,Midscale,6,4.43,7,No,No,No,No,No,No,No,Low,Low
Southend-on-Sea,1374,105.73,4,304,5.0,1,Small,3,1.5,5,58,Yes,Midscale,62,4.83,30,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,1821,121.43,19,77,5.0,3,Large,3,1.5,8,109,No,Midscale,5,4.0,19,No,Yes,No,Yes,No,No,No,Low,Low
Southend-on-Sea,1848,132.0,13,111,6.0,7,Moderate,3,1.0,5,191,No,Midscale,170,5.0,1,No,No,No,Yes,No,Yes,No,Low,Low
Southend-on-Sea,1865,84.75,16,137,17.0,1,Small,3,1.5,5,117,No,Midscale,18,3.0,1,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,1928,120.52,12,129,4.0,3,Large,3,1.5,6,142,No,Midscale,33,4.36,21,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,1943,194.25,8,119,3.0,2,Large,3,1.0,5,301,No,Upscale,0,4.86,0,No,No,No,Yes,No,Yes,No,Low,Low
Southend-on-Sea,2039,135.91,6,265,8.0,7,Moderate,3,2.0,7,203,Yes,Midscale,101,4.83,0,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,2156,69.54,67,46,10.0,1,Moderate,3,2.0,6,81,No,Midscale,14,4.86,0,No,Yes,No,Yes,No,No,No,Low,High
Southend-on-Sea,2894,180.85,31,52,3.0,2,Individual,3,2.0,6,210,Yes,Upscale,112,5.0,7,No,No,No,Yes,No,Yes,No,Low,Low
Southend-on-Sea,3070,105.86,11,274,6.0,1,Small,3,1.5,5,122,Yes,Midscale,92,4.93,28,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,3682,96.9,57,67,22.0,2,Large,3,1.0,6,111,No,Midscale,11,4.69,0,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,3745,107.01,33,106,13.0,2,Small,3,1.0,6,165,Yes,Midscale,222,4.86,0,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,3936,119.26,42,79,26.0,1,Individual,3,1.0,5,173,No,Midscale,24,4.86,1,No,No,No,Yes,No,Yes,Yes,Low,Low
Southend-on-Sea,4091,95.15,88,49,3.0,2,Individual,3,2.0,6,98,Yes,Midscale,107,4.44,18,No,No,No,Yes,No,Yes,No,Low,High
Southend-on-Sea,4129,187.67,9,239,7.0,3,Individual,3,3.5,5,233,Yes,Upscale,127,4.86,0,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,4463,85.83,60,87,24.0,1,Small,3,1.5,7,117,No,Midscale,0,5.0,3,No,No,No,Yes,No,Yes,No,Low,Low
Southend-on-Sea,4532,141.63,26,122,22.0,3,Small,3,1.5,6,202,Yes,Upscale,114,4.86,0,No,No,No,Yes,No,Yes,No,Low,Low
Southend-on-Sea,4731,75.09,41,155,7.0,2,Individual,3,1.0,6,95,Yes,Midscale,25,4.0,1,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,5220,84.19,49,127,6.0,1,Individual,3,1.0,5,107,No,Midscale,25,4.3,10,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,5358,137.37,76,51,11.0,1,Small,3,1.5,6,189,No,Midscale,26,4.81,0,No,No,No,Yes,No,Yes,No,Low,High
Southend-on-Sea,5600,73.69,65,117,16.0,4,Large,3,1.0,4,84,Yes,Midscale,52,5.0,4,No,No,No,Yes,No,No,No,Low,High
Southend-on-Sea,5606,95.02,80,74,59.0,7,Small,3,1.0,5,108,Yes,Midscale,138,5.0,1,No,No,No,Yes,No,No,No,Low,High
Southend-on-Sea,6295,131.14,30,158,7.0,1,Individual,3,1.0,6,142,Yes,Midscale,131,4.92,12,No,No,No,Yes,No,Yes,No,Low,Low
Southend-on-Sea,6561,142.62,21,224,34.0,7,Moderate,3,1.5,7,210,Yes,Upscale,142,4.83,0,No,No,No,Yes,No,Yes,No,Low,Low
Southend-on-Sea,6828,89.84,26,293,4.0,3,Individual,3,1.0,5,133,Yes,Midscale,73,5.0,3,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,6898,135.26,57,89,4.0,2,Small,3,1.0,6,147,Yes,Midscale,6,5.0,7,No,No,No,Yes,No,No,No,Low,Low
Southend-on-Sea,7378,160.4,85,54,13.0,2,Moderate,3,1.5,5,111,Yes,Upscale,100,4.5,4,No,No,No,Yes,No,No,No,Low,High
