listing_ID,town,est_rental_revenue_median,estimated_ADR,Est_adj_occupancy,active_days,booking_window,length_of_stay,dynamic_pricing,min_stay,management,Bedrooms,bathrooms,max_guests,listed_price,is_active,economic_Category,blocked_days,rating,Num_Reviews,beachfront,hot_tub,EV_charger,kitchen,pool,pets_allowed,smoking_allowed
1067290825955973473,Colchester,14968,73.37,82,249,16,9,Moderate,3,Small,2,2,4,98,Yes,Midscale,117,N/A,0,No,No,No,Yes,Yes,No,No
32085167,Colchester,15298,47.21,89,364,125,13,Moderate,2,Individual,2,1,4,59,Yes,Economy,2,4.96,69,No,No,No,Yes,Yes,Yes,No
31397557,Colchester,15393,76.2,72,281,91,5,Low,3,Individual,2,1,4,95,Yes,Midscale,85,4.89,65,No,No,No,Yes,No,No,No
910957997628295531,Colchester,15624,73.35,76,281,49,7,High,2,Individual,2,1.5,6,85,Yes,Midscale,85,5,19,No,No,No,No,No,No,No
626690610121260121,Colchester,15627,86.82,61,294,11,7,None,3,Individual,2,1,4,95,Yes,Midscale,72,4.97,111,No,No,Yes,Yes,No,No,No
1106471040944829132,Colchester,15724,86.87,76,238,11,17,None,5,Large,2,2,4,125,Yes,Midscale,92,5,8,No,No,No,Yes,No,No,No
14045991,Colchester,15858,114.91,55,249,146,7,Low,2,Small,2,2,5,120,Yes,Upscale,117,4.88,115,No,No,No,Yes,No,Yes,No
50562046,Colchester,15900,72.94,81,269,26,7,Moderate,4,Small,2,1,4,86,Yes,Midscale,97,4.75,67,No,No,No,Yes,No,No,Yes
656997133350739238,Colchester,15965,107.87,72,206,86,5,None,2,Individual,2,1.5,6,133,No,Midscale,38,5,31,No,No,No,Yes,No,No,No
871102710862133667,Colchester,16091,121.9,75,175,45,11,Low,1,Moderate,2,1,5,220,Yes,Upscale,171,4,1,No,No,No,Yes,No,No,No
659324097179669288,Colchester,16198,83.5,60,325,47,2,None,1,Small,2,1,6,97,Yes,Midscale,41,4.74,54,No,No,No,Yes,No,Yes,No
1057212168068054913,Colchester,16371,71.18,86,267,19,23,Moderate,3,Moderate,2,2,4,100,Yes,Midscale,99,5,1,No,No,No,Yes,No,No,No
48324889,Colchester,16401,63.57,73,355,93,14,Low,2,Small,2,1,4,128,No,Economy,5,4.87,15,No,No,No,Yes,No,No,No
1125288002337894617,Colchester,16519,89.29,80,232,19,12,None,2,Small,2,1,6,109,No,Midscale,47,4.9,10,No,No,No,Yes,No,Yes,No
43100388,Colchester,17029,86.01,56,353,19,6,High,2,Small,2,1,5,97,Yes,Midscale,13,4.74,72,No,No,No,Yes,No,Yes,No
1098637039512507964,Colchester,17047,127.22,85,157,34,5,Moderate,1,Large,2,1,4,205,No,Upscale,72,4.57,7,No,No,No,Yes,No,Yes,No
1140700699028879821,Colchester,17208,102.43,57,296,20,4,Moderate,2,Small,2,1,5,111,Yes,Midscale,66,4.68,28,No,No,No,Yes,No,No,No
848350402129666912,Colchester,17258,118.2,100,146,31,35,High,3,Moderate,2,2,6,114,No,Upscale,92,4.75,20,No,No,No,Yes,No,No,No
927261317466936523,Colchester,17415,183.32,28,340,47,2,Moderate,2,Small,2,2,6,184,Yes,Upscale,26,5,1,No,No,No,Yes,No,No,No
1173101928837515017,Colchester,17538,128.95,42,321,17,3,High,1,Small,2,1,6,141,Yes,Upscale,23,4.41,17,No,No,No,Yes,No,No,No
26798847,Colchester,17652,106.34,77,217,40,15,None,2,Individual,2,1.5,4,144,Yes,Midscale,149,5,47,No,No,No,Yes,No,No,No
10354093,Colchester,17670,79.24,69,321,72,8,Moderate,1,Small,2,2,4,74,Yes,Midscale,45,4.94,431,No,No,No,Yes,Yes,Yes,No
912137354919124311,Colchester,17703,129.22,90,152,72,16,None,3,Individual,2,2,4,166,No,Upscale,204,5,7,No,No,No,Yes,No,No,No
33928047,Colchester,17710,118.86,42,352,48,4,None,2,Small,2,1,4,122,Yes,Upscale,14,4.72,132,No,No,No,Yes,No,Yes,No
1170083674578323417,Colchester,17830,119.67,99,151,88,11,Low,2,Individual,2,1,4,148,Yes,Upscale,181,5,16,No,No,No,Yes,No,Yes,No
578816732696466610,Colchester,18056,123.67,71,205,68,6,None,1,Individual,2,1,4,133,No,Upscale,93,5,78,No,No,No,Yes,No,No,No
901355817048499216,Colchester,18122,80.19,80,281,22,12,None,2,Moderate,2,1.5,4,99,No,Midscale,76,4.71,7,No,No,No,Yes,No,Yes,No
1084904574929241093,Colchester,18260,125.07,48,303,55,7,Low,1,Small,2,1,4,167,Yes,Upscale,63,4.71,7,No,No,No,Yes,No,Yes,No
51603159,Colchester,18350,83.41,74,299,24,9,None,1,Individual,2,2,4,104,Yes,Midscale,67,4.5,44,No,No,No,Yes,No,No,No
1129057034780635552,Colchester,18431,79.79,80,288,13,35,None,7,Small,2,1,4,109,Yes,Midscale,78,5,1,No,No,No,Yes,No,No,No
9305463,Colchester,18725,85.5,68,324,45,12,Low,2,Small,2,1,5,92,Yes,Midscale,42,4.73,189,No,No,No,Yes,No,Yes,No
24660171,Colchester,18861,116.43,52,311,38,2,Low,1,Small,2,1,6,129,Yes,Upscale,55,4.79,86,No,No,No,Yes,No,Yes,No
11860841,Colchester,19444,96.26,70,290,46,14,High,2,Small,2,1,6,95,Yes,Midscale,76,4.9,143,No,No,Yes,Yes,No,Yes,No
1070243068022596798,Colchester,19585,99.92,59,331,24,6,None,2,Small,2,1,5,140,Yes,Midscale,35,5,1,No,No,No,Yes,No,No,No
52083247,Colchester,19904,83.63,65,364,70,7,Moderate,2,Individual,2,1,4,96,Yes,Midscale,2,4.82,77,No,No,No,Yes,No,Yes,No
36433138,Colchester,20236,74.95,89,303,59,4,Low,2,Individual,2,1.5,4,79,Yes,Midscale,63,4.84,254,No,No,No,Yes,No,Yes,No
1047670854394341117,Colchester,20592,84.74,73,333,39,4,Moderate,2,Moderate,2,1,4,112,Yes,Midscale,33,5,6,No,No,No,Yes,No,Yes,No
828243781947980430,Colchester,20729,97.78,60,352,35,4,High,2,Small,2,1,4,109,Yes,Midscale,14,4.95,22,No,No,No,Yes,No,Yes,No
741014797704955824,Colchester,20746,155.98,37,361,75,4,Low,2,Individual,2,1,4,170,Yes,Upscale,5,4.84,49,No,No,No,Yes,No,No,No
39460974,Colchester,20799,91.22,77,295,69,8,None,3,Individual,2,1,4,104,Yes,Midscale,62,4.98,103,No,No,No,Yes,No,No,No
939912102182158001,Colchester,21047,78.53,95,283,63,25,None,1,Moderate,2,1,4,95,No,Midscale,73,4.75,16,No,No,No,Yes,No,No,No
22217170,Colchester,21350,116.03,68,271,52,10,Moderate,2,Individual,2,1,4,137,Yes,Upscale,95,4.97,89,No,No,No,Yes,No,No,No
1047665960815836003,Colchester,21513,86.4,73,342,36,4,Moderate,2,Moderate,2,1,4,113,Yes,Midscale,24,5,4,No,No,No,Yes,No,Yes,No
41859668,Colchester,21558,77.83,80,346,26,7,Moderate,4,Moderate,2,2,4,102,Yes,Midscale,20,4.78,18,No,No,No,Yes,No,No,No
1085602246722311802,Colchester,21643,116.36,61,303,52,7,Moderate,1,Small,2,1,4,161,Yes,Upscale,63,5,3,No,No,No,Yes,No,Yes,No
753619391621006141,Colchester,21676,78.54,98,281,29,6,High,2,Large,2,1,4,99,Yes,Midscale,85,4.29,7,No,No,No,Yes,No,No,No
690502174943722713,Colchester,22583,177.81,78,163,82,4,High,2,Small,2,1,4,229,No,Upscale,108,4.6,5,No,Yes,No,Yes,No,Yes,No
1035757154177105949,Colchester,22703,103.67,94,232,51,12,High,1,Large,2,1,4,114,Yes,Midscale,134,5,2,No,No,No,Yes,No,No,No
1154105053669835950,Colchester,23028,100.56,97,237,36,8,None,3,Large,2,1,4,101,Yes,Midscale,125,4.75,8,No,No,No,Yes,No,Yes,No
38013564,Colchester,23060,98.55,70,336,25,6,Low,3,Small,2,1,6,109,Yes,Midscale,30,4.75,88,No,No,No,Yes,No,No,No
1109927184238452109,Colchester,23091,83.66,81,340,24,18,Moderate,4,Moderate,2,1,4,110,Yes,Midscale,26,4.67,15,No,No,No,Yes,No,Yes,No
991233712319966336,Colchester,23305,115.37,73,276,53,8,Low,2,Individual,2,2.5,6,130,Yes,Upscale,90,4.95,44,No,No,No,Yes,No,Yes,No
662779123665874830,Colchester,23315,72.18,98,331,123,7,Moderate,2,Individual,2,1.5,6,77,Yes,Midscale,35,5,71,No,No,No,Yes,No,Yes,No
38235619,Colchester,23329,100.99,68,340,23,9,Low,3,Small,2,1,6,110,Yes,Midscale,26,4.64,97,No,No,No,Yes,No,No,No
1016517071030572984,Colchester,23394,77.72,86,349,65,8,Moderate,2,Small,2,2,4,97,Yes,Midscale,17,4.93,28,No,No,No,Yes,No,No,No
738107377661169777,Colchester,23599,90.77,77,337,2,10,High,7,Large,2,1,4,109,No,Midscale,3,4.85,27,No,No,No,Yes,No,Yes,No
1020859551163157195,Colchester,23765,100.7,78,302,2,10,High,7,Large,2,1,4,122,Yes,Midscale,21,5,8,No,No,No,Yes,No,No,No
995730261455810630,Colchester,23788,89.43,77,347,51,6,Moderate,3,Moderate,2,1,4,112,Yes,Midscale,19,4.92,13,No,No,No,Yes,No,Yes,No
604379512796736612,Colchester,24126,93.88,76,337,8,14,Low,10,Small,2,1,4,121,Yes,Midscale,29,4.63,19,No,No,No,Yes,No,No,No
886579394996931556,Colchester,24238,106.77,69,328,27,3,Moderate,1,Small,2,1,6,124,Yes,Midscale,38,4.91,53,No,No,No,Yes,No,Yes,No
53515642,Colchester,24255,76.51,88,361,30,14,None,2,Small,2,1,6,86,Yes,Midscale,5,4.55,64,No,No,No,Yes,No,No,No
35174563,Colchester,24377,106.45,65,352,35,10,High,2,Small,2,1,4,109,Yes,Midscale,14,4.84,171,No,No,No,Yes,No,Yes,No
788905117206747577,Colchester,25167,85.02,88,336,7,18,High,7,Large,2,1,4,110,Yes,Midscale,30,5,13,No,No,No,Yes,No,No,No
1070360226696556965,Colchester,25801,105.31,89,275,14,33,Low,1,Small,2,1,4,156,Yes,Midscale,91,5,4,No,No,No,Yes,No,No,No
1051599527153291100,Colchester,26037,116.76,65,343,33,8,High,2,Small,2,2,5,122,Yes,Upscale,23,4.81,26,No,No,No,Yes,No,No,No
28732479,Colchester,26258,92.78,80,355,43,18,None,7,Small,2,1,6,114,Yes,Midscale,11,4.94,94,No,No,No,Yes,No,No,No
54375259,Colchester,28273,96.5,93,315,41,5,None,2,Individual,2,2,4,122,Yes,Midscale,51,4.97,58,No,No,No,Yes,No,No,No
659609164677286275,Colchester,28411,204.39,81,171,65,3,High,2,Small,2,1,4,230,No,Upscale,99,4.76,25,No,Yes,No,Yes,No,Yes,No
675332310083856741,Colchester,29440,207.33,81,175,68,3,High,2,Small,2,1,4,232,No,Upscale,96,4.72,18,No,Yes,No,Yes,No,Yes,No
50170960,Colchester,29551,97.21,93,328,69,4,Low,2,Individual,2,1,2,97,Yes,Midscale,38,4.96,238,No,No,No,Yes,No,No,No
989635494030950585,Colchester,29873,238.99,94,133,63,4,Low,2,Large,2,1,4,304,No,Upscale,11,N/A,0,No,Yes,No,Yes,No,Yes,No
992227385406890633,Colchester,31973,117.98,77,354,117,16,Low,2,Small,2,1.5,6,152,Yes,Upscale,12,5,32,No,No,No,Yes,No,Yes,No
659608624661542243,Colchester,32327,171.95,98,192,69,10,Moderate,2,Small,2,1,4,230,No,Upscale,78,4.58,12,No,Yes,No,Yes,No,Yes,No
20040844,Colchester,32784,124.18,74,359,80,13,Moderate,3,Small,2,1,6,149,Yes,Upscale,7,4.95,153,No,No,No,Yes,No,Yes,No
964398110717825514,Colchester,33011,251.99,96,136,50,4,None,2,Large,2,1,4,287,No,Upscale,7,5,0,No,Yes,No,Yes,No,Yes,No
761748845271469729,Colchester,33466,115,95,307,41,15,Moderate,2,Large,2,1,4,119,Yes,Upscale,52,4.5,6,No,No,No,Yes,No,Yes,No
50517502,Colchester,34061,198.03,48,360,63,4,Low,3,Small,2,1,4,194,Yes,Upscale,6,4.97,122,No,No,No,Yes,No,Yes,No
1146197402934949720,Colchester,34518,143.83,100,241,43,5,None,3,Small,2,2,4,191,Yes,Upscale,121,N/A,0,No,Yes,No,Yes,No,No,No
662797115077003841,Colchester,35895,180.38,97,206,31,6,None,3,Large,2,2,4,224,Yes,Upscale,160,5,6,No,Yes,No,Yes,Yes,No,No
714939445449341040,Colchester,36450,153.8,65,366,81,22,None,2,Individual,2,2.5,4,188,Yes,Upscale,0,4.88,33,No,No,No,Yes,No,Yes,No
44676804,Colchester,36511,168.25,67,323,54,4,High,2,Small,2,2,4,161,Yes,Upscale,43,4.98,99,No,No,No,Yes,No,No,No
964397808311190376,Colchester,36687,286.62,91,140,67,4,Low,2,Large,2,1,4,310,No,Upscale,3,N/A,1,No,Yes,No,Yes,No,Yes,No
632049207132549551,Colchester,38456,171.68,100,225,75,6,None,1,Large,2,1,4,229,Yes,Upscale,136,4.86,7,No,No,No,Yes,No,Yes,No
559327603870382080,Colchester,43758,247.22,86,206,74,4,High,2,Small,2,1,4,238,No,Upscale,65,4.79,94,No,Yes,No,Yes,No,Yes,No
686834797853188914,Colchester,44054,156.78,98,286,136,14,Moderate,1,Large,2,2,4,151,No,Upscale,13,5,4,No,No,No,Yes,No,No,No
978217526097916223,Colchester,45546,137.19,99,337,73,6,High,2,Large,2,1,3,172,Yes,Upscale,29,5,3,No,No,No,Yes,No,Yes,No
964397443044051725,Colchester,52944,404.15,95,138,55,3,Low,2,Large,2,1,4,313,No,Upscale,6,4.67,3,No,Yes,No,Yes,No,Yes,No
12504164,Colchester,53864,147.57,100,366,61,5,Low,3,Small,2,2,4,194,Yes,Upscale,0,5,4,No,Yes,No,Yes,No,Yes,No
1155659252941255827,Colchester,59765,192.79,99,313,24,6,High,1,Large,2,1.5,4,166,Yes,Upscale,49,5,3,No,Yes,No,Yes,No,Yes,No
991267172312704799,Colchester,70265,201.33,100,350,123,7,High,2,Large,2,2,4,281,Yes,Upscale,16,5,6,No,No,No,Yes,No,No,No
943700883097418012,Saffron-Walden,0,N/A,0,364,N/A,N/A,High,2,Large,2,2,5,119,Yes,N/A,2,4.66,0,No,No,No,Yes,No,Yes,No
1156448520997400947,Saffron-Walden,0,N/A,0,146,N/A,N/A,Moderate,1,Moderate,2,1,4,136,Yes,N/A,217,N/A,0,No,Yes,No,Yes,No,No,No
1362322030246221325,Saffron-Walden,2040,75.56,73,37,13,4,Unknown,1,Unknown,2,3,3,80,Yes,Economy,32,5,4,No,No,No,Yes,No,Yes,No
1120983238355925966,Saffron-Walden,2100,150.01,11,129,118,4,Moderate,1,Moderate,2,2,4,189,Yes,Upscale,237,4.4,5,No,Yes,No,Yes,No,Yes,No
1255058615626093088,Saffron-Walden,2211,122.84,49,37,22,2,None,1,Individual,2,1,4,125,No,Midscale,80,4.89,9,No,No,No,Yes,No,Yes,No
1163897734706379805,Saffron-Walden,3114,62.28,50,101,15,13,None,2,Individual,2,1,4,82,No,Economy,46,3.33,3,No,No,No,Yes,No,No,No
1186789989276156683,Saffron-Walden,3700,72.55,29,176,6,7,Low,1,Small,2,1,5,114,No,Economy,11,5,5,No,No,No,No,No,No,No
1310020026763914041,Saffron-Walden,4182,83.64,37,136,18,11,Low,2,Individual,2,1,5,122,Yes,Economy,4,5,2,No,No,No,Yes,No,Yes,No
1238385151491284599,Saffron-Walden,4351,111.55,27,142,5,7,Moderate,2,Moderate,2,3,6,145,Yes,Midscale,100,4.6,0,No,No,No,Yes,No,Yes,No
1336838224349189067,Saffron-Walden,4415,47.47,85,110,5,7,None,14,Individual,2,1.5,4,65,Yes,Economy,7,N/A,0,No,No,No,Yes,No,Yes,No
867868682745895786,Saffron-Walden,5494,114.45,96,50,60,39,High,4,Moderate,2,1,4,139,No,Midscale,0,N/A,2,No,No,No,Yes,No,No,No
1294799017367697704,Saffron-Walden,6304,114.61,71,77,1,2,None,1,Large,2,1,4,144,No,Midscale,42,N/A,0,No,No,No,Yes,No,No,No
45075645,Saffron-Walden,7005,212.26,27,123,5,8,None,5,Small,2,2,4,316,No,Upscale,18,4.9,10,No,No,No,Yes,No,No,No
39246928,Saffron-Walden,7194,87.73,78,105,19,11,Low,2,Moderate,2,1,4,130,Yes,Midscale,221,4.46,0,No,No,No,Yes,No,No,No
41926127,Saffron-Walden,7549,85.79,67,132,57,8,Low,1,Individual,2,2,3,115,No,Economy,16,4.5,14,No,No,No,Yes,No,No,No
1021129629075489670,Saffron-Walden,7823,122.23,30,212,39,9,None,1,Individual,2,0,4,143,Yes,Midscale,154,4.96,24,No,No,No,Yes,No,No,No
40126114,Saffron-Walden,9888,83.8,96,123,38,3,None,3,Small,2,2,4,109,Yes,Economy,243,5,21,No,No,No,No,No,No,No
20247368,Saffron-Walden,10098,201.95,31,160,5,8,None,2,Small,2,1,6,215,No,Upscale,3,4.8,70,No,No,No,Yes,No,Yes,No
831238445512937661,Saffron-Walden,10210,45.38,80,281,58,27,None,17,Small,2,1.5,4,65,Yes,Economy,85,5,3,No,No,No,Yes,No,No,No
866650468831995635,Saffron-Walden,10286,43.77,84,281,91,31,Low,16,Small,2,1.5,4,63,Yes,Economy,85,5,8,No,No,No,Yes,No,No,No
1238385149413983768,Saffron-Walden,10324,141.43,43,169,23,8,Moderate,1,Moderate,2,3,6,143,Yes,Upscale,74,4.65,17,No,No,No,Yes,No,Yes,No
7894398,Saffron-Walden,10445,63.3,70,236,58,28,None,10,Individual,2,1,4,87,Yes,Economy,130,4.9,71,No,No,No,Yes,No,No,No
876040575578888882,Saffron-Walden,10628,177.13,17,350,56,4,None,1,Individual,2,1,6,177,Yes,Upscale,16,4.94,70,No,No,Yes,Yes,No,No,No
875919362564734177,Saffron-Walden,11426,68.01,78,216,166,19,None,1,Small,2,1,4,94,No,Economy,0,4.5,2,No,No,No,Yes,No,No,No
51181510,Saffron-Walden,11939,145.6,60,136,103,7,High,1,Large,2,1,4,151,No,Upscale,226,4.84,83,No,No,No,No,No,No,No
39881808,Saffron-Walden,11949,75.62,92,171,28,24,None,5,Small,2,1,4,111,No,Economy,41,4.43,7,No,No,No,Yes,No,Yes,No
599108770183758480,Saffron-Walden,12293,163.91,35,216,83,6,Moderate,1,Moderate,2,1.5,3,183,Yes,Upscale,150,4.98,44,No,No,No,Yes,No,Yes,No
1262240672181402762,Saffron-Walden,12398,199.97,53,117,16,5,Low,2,Small,2,1,6,174,Yes,Upscale,67,5,16,No,Yes,Yes,Yes,No,Yes,No
1247705933990089466,Saffron-Walden,12754,255.08,89,56,5,2,Moderate,1,Large,2,1,6,379,No,Upscale,35,4.58,0,No,Yes,No,Yes,No,Yes,No
42594970,Saffron-Walden,14194,107.53,96,137,66,29,Moderate,2,Small,2,1.5,4,124,Yes,Midscale,229,4.99,89,No,No,Yes,Yes,No,Yes,No
909923888281826537,Saffron-Walden,15480,78.18,70,284,52,5,None,1,Individual,2,1.5,3,91,Yes,Economy,82,5,34,No,No,No,Yes,No,No,No
1196408954686088667,Saffron-Walden,15768,89.08,78,226,26,14,None,2,Small,2,1,4,97,Yes,Midscale,66,4.93,29,No,No,No,Yes,No,No,No
1154310386663666260,Saffron-Walden,15848,111.6,49,287,18,4,Moderate,1,Small,2,1,3,125,Yes,Midscale,39,4.67,21,No,No,No,Yes,No,No,No
25983663,Saffron-Walden,16139,72.05,69,324,27,16,Low,2,Small,2,1.5,5,82,Yes,Economy,42,4.86,102,No,No,No,Yes,No,No,No
29228970,Saffron-Walden,16226,65.96,68,360,76,21,None,2,Small,2,2,4,118,Yes,Economy,6,4.63,24,No,No,No,Yes,No,Yes,No
49669453,Saffron-Walden,16946,67.79,70,355,57,10,Low,4,Individual,2,1,4,71,Yes,Economy,11,4.97,128,No,No,Yes,Yes,No,No,No
623844846195530825,Saffron-Walden,17620,91.3,65,296,54,3,Moderate,2,Individual,2,3,3,115,Yes,Midscale,70,5,24,No,No,No,Yes,No,No,No
1082468606859625121,Saffron-Walden,17756,88.78,81,246,53,5,None,3,Individual,2,1,4,110,Yes,Midscale,97,4.67,18,No,No,No,Yes,No,Yes,No
22481390,Saffron-Walden,20443,67.69,90,337,32,34,None,28,Individual,2,2,4,80,Yes,Economy,29,4.9,403,No,No,No,Yes,No,No,No
1010988700137916458,Saffron-Walden,21093,100.45,78,270,18,10,None,2,Individual,2,1.5,4,109,Yes,Midscale,96,4.95,60,No,No,No,Yes,No,No,No
39076452,Saffron-Walden,21985,76.6,83,347,83,7,High,2,Individual,2,1,4,81,Yes,Economy,19,4.91,241,No,No,No,Yes,No,Yes,No
41259197,Saffron-Walden,22230,68.19,100,327,62,7,Moderate,3,Small,2,1,4,89,Yes,Economy,39,4.92,61,No,No,No,Yes,No,Yes,No
687487286454788538,Saffron-Walden,23981,105.64,63,361,95,7,None,2,Individual,2,1,4,127,Yes,Midscale,5,4.92,65,No,No,No,Yes,No,Yes,No
1046936595636980847,Saffron-Walden,24653,112.57,65,338,38,17,Moderate,3,Individual,2,1,3,140,Yes,Midscale,28,5,25,No,No,No,Yes,No,No,No
24128684,Saffron-Walden,25176,129.77,61,318,68,4,Moderate,1,Individual,2,1.5,6,133,Yes,Midscale,48,4.93,411,No,No,No,Yes,No,No,No
676792415319876251,Saffron-Walden,25397,106.26,74,325,17,8,Moderate,2,Small,2,1,4,122,Yes,Midscale,38,4.88,17,No,No,No,Yes,No,Yes,No
1197743662484434592,Saffron-Walden,25684,191.67,60,223,31,4,Moderate,2,Small,2,1,6,177,Yes,Upscale,87,4.89,9,No,Yes,Yes,Yes,No,Yes,No
651216577310884746,Saffron-Walden,26836,97.94,78,350,75,6,High,2,Small,2,1,4,115,Yes,Midscale,16,4.86,63,No,No,No,Yes,No,Yes,No
1107351139939001223,Saffron-Walden,32041,264.8,60,203,36,3,High,1,Moderate,2,1,6,293,Yes,Upscale,163,5,2,No,Yes,No,Yes,No,Yes,No
806398130975579713,Saffron-Walden,32210,102.58,89,352,14,22,Moderate,2,Large,2,2,5,145,Yes,Midscale,14,5,2,No,No,No,Yes,No,No,No
1092834993634132443,Saffron-Walden,32913,231.78,80,177,56,2,High,1,Moderate,2,2.5,4,247,Yes,Upscale,189,5,5,No,Yes,Yes,Yes,No,Yes,No
775108643422738223,Saffron-Walden,33421,174.98,63,301,94,3,High,1,Moderate,2,1,4,135,Yes,Upscale,65,4.83,6,No,No,Yes,Yes,No,Yes,No
44093748,Saffron-Walden,34871,137.83,94,268,94,4,Moderate,2,Individual,2,1,4,149,Yes,Midscale,98,4.97,168,No,No,No,Yes,No,Yes,No
41658892,Saffron-Walden,37705,155.81,100,242,40,6,None,1,Large,2,3,6,142,Yes,Upscale,7,4.96,51,No,No,No,Yes,No,No,No
41773391,Saffron-Walden,41297,124.76,100,332,94,5,Moderate,5,Individual,2,2,4,147,Yes,Midscale,34,4.94,32,No,No,No,Yes,No,No,No
52022835,Saffron-Walden,46638,194.33,78,307,66,4,Low,3,Small,2,1,6,234,Yes,Upscale,59,4.9,60,No,Yes,Yes,Yes,No,Yes,No
830945211842689856,Saffron-Walden,68174,188.33,100,362,108,5,Moderate,3,Moderate,2,1,4,252,Yes,Upscale,4,5,4,No,No,No,Yes,No,Yes,No
45515613,Saffron-Walden,69091,321.35,61,354,62,2,None,2,Small,2,2.5,4,418,Yes,Upscale,12,5,11,No,Yes,Yes,Yes,No,No,No
1126122046887657812,Clacton-on-Sea,0,N/A,0,14,N/A,N/A,High,1,Large,2,2,4,106,No,N/A,25,N/A,1,No,No,No,Yes,Yes,Yes,No
573160217135817856,Clacton-on-Sea,0,N/A,0,138,N/A,N/A,None,4,Individual,2,2,4,95,Yes,N/A,228,5,2,No,No,No,Yes,No,No,No
1153445189688017624,Clacton-on-Sea,0,N/A,0,106,N/A,N/A,None,1,Moderate,2,1,5,85,No,N/A,5,5,3,No,No,No,Yes,No,No,No
955586103088532684,Clacton-on-Sea,0,N/A,0,312,N/A,N/A,High,2,Large,2,1,4,137,Yes,N/A,54,4.8,0,No,No,No,Yes,No,Yes,No
949755965274203485,Clacton-on-Sea,0,N/A,0,82,N/A,N/A,Moderate,2,Large,2,1.5,6,74,No,N/A,0,N/A,1,No,No,No,Yes,No,No,No
54403505,Clacton-on-Sea,0,N/A,0,355,N/A,N/A,None,2,Individual,2,1,6,89,No,N/A,2,4,1,No,No,No,Yes,Yes,Yes,No
601815354585267344,Clacton-on-Sea,0,N/A,0,157,N/A,N/A,None,1,Large,2,2,6,123,Yes,N/A,209,5,3,No,No,No,Yes,No,No,No
53715205,Clacton-on-Sea,0,N/A,0,174,N/A,N/A,None,2,Individual,2,2.5,4,233,Yes,N/A,192,5,1,No,No,No,Yes,No,No,No
1169595516348539895,Clacton-on-Sea,257,64.15,2,161,3,2,None,2,Individual,2,1,5,77,Yes,Midscale,164,N/A,0,No,No,No,Yes,Yes,Yes,No
605588068986758510,Clacton-on-Sea,447,63.79,8,83,24,4,Low,2,Large,2,1,6,67,No,Midscale,0,4.5,20,No,No,No,Yes,No,No,No
860816068037711790,Clacton-on-Sea,729,182.21,5,73,3,4,None,2,Individual,2,1,4,200,No,Upscale,12,4.75,4,Yes,No,No,Yes,No,No,No
54389680,Clacton-on-Sea,816,74.17,6,186,5,4,None,3,Small,2,1,6,86,Yes,Midscale,180,4.64,11,No,No,No,No,Yes,No,No
1155795757005923376,Clacton-on-Sea,856,77.81,6,186,13,2,None,1,Small,2,2,6,95,Yes,Midscale,176,N/A,0,No,No,No,Yes,Yes,No,No
1233034877676026900,Clacton-on-Sea,1110,85.37,10,135,32,3,None,2,Small,2,1,6,111,Yes,Midscale,122,5,2,No,No,No,No,No,No,No
576700301901047846,Clacton-on-Sea,1780,111.27,13,126,38,6,None,2,Individual,2,1,4,121,Yes,Upscale,240,3.5,6,No,No,No,Yes,No,No,No
1271109099027888148,Clacton-on-Sea,1887,75.49,20,127,1,22,Low,3,Small,2,1.5,6,103,Yes,Midscale,12,N/A,0,No,No,No,Yes,Yes,No,No
53081065,Clacton-on-Sea,2160,51.43,48,88,50,5,Moderate,1,Small,2,2,6,52,Yes,Economy,278,4.53,49,No,No,No,Yes,Yes,Yes,No
1121181752995470845,Clacton-on-Sea,2235,55.88,17,240,47,11,Low,3,Small,2,1,6,74,Yes,Economy,122,4.6,0,No,No,No,Yes,Yes,Yes,No
31674119,Clacton-on-Sea,2399,79.98,9,318,28,15,None,3,Small,2,1,5,109,Yes,Midscale,48,4.71,41,No,No,No,Yes,No,No,No
52457773,Clacton-on-Sea,2747,62.44,26,169,1,7,Low,3,Individual,2,1.5,6,77,No,Midscale,30,4,5,No,No,No,Yes,Yes,No,No
1059375122237319672,Clacton-on-Sea,2912,85.66,51,67,1,11,Low,3,Small,2,1.5,6,104,Yes,Midscale,299,N/A,0,No,No,No,Yes,Yes,No,No
1126052874575121065,Clacton-on-Sea,2997,68.11,13,340,15,4,Low,2,Individual,2,1.5,4,72,Yes,Midscale,26,5,2,No,No,No,Yes,Yes,Yes,No
899654783209231449,Clacton-on-Sea,3090,93.63,42,78,10,4,None,3,Small,2,2.5,6,122,No,Midscale,4,N/A,0,No,No,No,Yes,Yes,No,No
1237694836071224309,Clacton-on-Sea,3173,102.35,13,231,17,3,Low,2,Individual,2,1.5,5,129,Yes,Midscale,10,5,3,No,No,No,Yes,No,Yes,No
1350046054560572538,Clacton-on-Sea,3188,102.84,41,76,7,6,High,2,Individual,2,2,4,102,Yes,Midscale,21,5,8,No,No,No,Yes,No,No,No
1103764424985895581,Clacton-on-Sea,3366,76.49,58,76,66,7,Low,2,Small,2,2,4,91,No,Midscale,23,5,2,No,No,No,Yes,Yes,No,No
49444317,Clacton-on-Sea,3710,66.26,32,175,16,12,Low,4,Small,2,1,4,80,No,Midscale,75,4.63,8,No,No,No,Yes,No,Yes,No
